Task arrival date_act1,Task arrival date_act2,Task arrival date_act3,Task arrival date_act4,Task arrival date_act5,Actvity ID_act1,Actvity ID_act2,Actvity ID_act3,Actvity ID_act4,Actvity ID_act5,Task Executer_act1,Task Executer_act2,Task Executer_act3,Task Executer_act4,Task Executer_act5,Task executer department_act1,Task executer department_act2,Task executer department_act3,Task executer department_act4,Task executer department_act5,Task Type_act1,Task Type_act2,Task Type_act3,Task Type_act4,Task Type_act5,Action_act1,Action_act2,Action_act3,Action_act4,Action_act5,idBPMApplicationAction_act1,idBPMApplicationAction_act2,idBPMApplicationAction_act3,idBPMApplicationAction_act4,idBPMApplicationAction_act5,Period between arrival and execution_act1,Period between arrival and execution_act2,Period between arrival and execution_act3,Period between arrival and execution_act4,Period between arrival and execution_act5,Period between arrival and capture_act1,Period between arrival and capture_act2,Period between arrival and capture_act3,Period between arrival and capture_act4,Period between arrival and capture_act5,Cumulative Length of Process_act1,Cumulative Length of Process_act2,Cumulative Length of Process_act3,Cumulative Length of Process_act4,Cumulative Length of Process_act5,Overdue Days_act1,Overdue Days_act2,Overdue Days_act3,Overdue Days_act4,Overdue Days_act5,Role ID_act1,Role ID_act2,Role ID_act3,Role ID_act4,Role ID_act5,Years in Org Position_act1,Years in Org Position_act2,Years in Org Position_act3,Years in Org Position_act4,Years in Org Position_act5,Age_act1,Age_act2,Age_act3,Age_act4,Age_act5,idBPMRequirement_act1,idBPMRequirement_act2,idBPMRequirement_act3,idBPMRequirement_act4,idBPMRequirement_act5,Target,NumberOfFemales,NumberOfManagers,NumberOfOutsourcers,NumberOfRejections,Value Count,idField_203,idField_3486,idField_3388,idField_3391,idField_3390,idField_3491,idField_3420,idField_3935,idField_47,idField_1602,idField_1604,Value_10,Value_50,Value_30,Value_70,Value_20,Value_100,Value_60,Value_2,Value_40,Value_1,Value_80,Value_90,Actvity ID_last_act6,Task arrival date_last_act6
2022-07-05 13:14:57.353,2022-07-05 13:14:58.727,2022-07-05 13:35:32.920,2022-07-05 13:57:13.833,2022-07-06 13:54:49.060,100,105,101,105,106,9391,9083,9391,9083,4960,9391,9083,9391,9083,4960,Initial Request,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,273,273,0,0,0,23,24,0,0,0,0,24,1,2,3,4,5,0,0,0,0,0,1,59,1,59,21,1,5,1,5,0,53,52,53,52,46,Non applicable,300,Non applicable,Non applicable,Non applicable,3,1,4,1,1,5,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,105,2022-07-07 14:52:31.497
2022-07-06 10:58:00.637,2022-07-06 10:58:01.323,2022-07-11 08:57:23.607,2022-07-11 10:14:55.993,2022-07-19 17:14:40.963,100,102,101,102,101,8239,4960,8239,4960,8239,8239,4960,8239,4960,8239,Initial Request,Execution,Requester response to rejection,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,271,272,0,117,1,198,0,0,117,1,198,0,1,2,3,4,5,0,3,0,7,0,6,21,6,21,6,4,0,4,0,4,58,46,58,46,58,Non applicable,183,Non applicable,183,Non applicable,2,2,3,2,2,7,1,1,1,1,1,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,102,2022-07-19 17:30:31.133
2022-07-06 11:00:26.820,2022-07-06 11:00:30.523,2022-07-11 09:28:57.163,2022-07-11 12:31:10.190,2022-07-27 09:32:53.867,100,102,101,102,103,8239,4960,8239,4960,73,8239,4960,8239,4960,73,Initial Request,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,273,278,0,118,3,381,6,0,118,3,381,6,1,2,3,4,5,0,4,0,14,0,6,21,6,21,8,4,0,4,0,2,58,46,58,46,53,Non applicable,183,Non applicable,Non applicable,Non applicable,2,2,3,2,1,7,1,1,1,1,1,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,102,2022-07-27 16:09:31.543
2022-07-06 12:04:27.530,2022-07-06 12:04:28.780,2022-07-11 09:58:16.163,2022-07-11 12:31:48.830,2022-07-23 16:06:20.103,100,102,101,102,103,8239,4731,8239,4960,10606,8239,4731,8239,4960,10606,Initial Request,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,273,278,0,117,2,291,57,0,117,2,291,57,1,2,3,4,5,0,3,0,11,0,6,21,6,21,11,4,1,4,0,1,58,52,58,46,49,Non applicable,300,Non applicable,Non applicable,Non applicable,2,3,3,2,1,7,1,1,1,1,1,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,102,2022-07-26 01:33:50.387
2022-07-06 18:33:10.617,2022-07-06 18:33:11.117,2022-07-11 04:01:30.553,2022-07-11 08:26:18.770,2022-07-11 09:42:52.293,100,102,103,104,107,10595,4322,10606,10595,10595,10595,4322,10606,10595,10595,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,273,282,278,0,105,4,1,0,0,105,4,0,0,1,2,3,4,5,0,3,0,0,0,5,21,11,5,5,0,0,1,0,0,49,57,49,49,49,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,2,4,1,0,7,1,1,1,1,1,1,1,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0,102,2022-07-11 09:45:48.947
2022-07-11 13:06:19.963,2022-07-11 13:06:20.607,2022-07-13 13:53:32.117,2022-07-13 14:02:08.440,2022-07-14 15:12:52.913,100,102,101,102,101,1537,4960,1537,4960,1537,1537,4960,1537,4960,1537,Initial Request,Execution,Requester response to rejection,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,271,272,0,48,0,25,0,0,48,0,25,0,1,2,3,4,5,0,1,0,0,0,5,21,5,21,5,5,0,5,0,5,34,46,34,46,34,Non applicable,183,Non applicable,183,Non applicable,0,5,3,2,2,5,1,1,1,1,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,102,2022-07-14 15:36:29.610
2022-07-11 16:10:18.130,2022-07-11 16:10:19.663,2022-07-12 11:32:23.310,2022-07-12 14:28:50.167,2022-07-15 14:02:06.087,100,102,101,102,101,461,4731,461,4960,461,461,4731,461,4960,461,Initial Request,Execution,Requester response to rejection,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,271,272,0,19,2,71,0,0,19,2,25,0,1,2,3,4,5,0,0,0,2,0,6,21,6,21,6,4,1,4,0,4,46,52,46,46,46,Non applicable,300,Non applicable,183,Non applicable,3,5,3,2,2,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,102,2022-07-15 14:08:31.603
2022-07-12 09:33:32.820,2022-07-12 09:33:33.570,2022-07-16 10:40:36.190,2022-07-18 08:45:51.197,2022-07-18 13:27:47.163,100,102,101,102,101,1591,4960,1591,4960,1591,1591,4960,1591,4960,1591,Initial Request,Execution,Requester response to rejection,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,271,272,0,97,46,4,1,0,97,46,4,1,1,2,3,4,5,0,3,0,0,0,1,21,1,21,1,0,0,0,0,0,32,46,32,46,32,Non applicable,183,Non applicable,183,Non applicable,0,5,3,2,2,5,1,1,1,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,102,2022-07-18 15:04:36.253
2022-07-13 17:05:45.000,2022-07-13 17:05:45.580,2022-07-14 15:34:13.443,2022-07-14 15:57:35.100,2022-07-18 08:53:51.873,100,102,101,102,101,533,507,533,4960,533,533,507,533,4960,533,Initial Request,Execution,Requester response to rejection,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,271,272,0,22,0,88,0,0,22,0,88,0,1,2,3,4,5,0,0,0,2,0,5,11,5,21,5,0,7,0,0,0,44,44,44,46,44,Non applicable,300,Non applicable,183,Non applicable,3,4,4,1,2,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,102,2022-07-18 09:06:01.777
2022-07-14 15:05:32.600,2022-07-14 15:05:33.257,2022-07-15 11:14:06.163,2022-07-15 16:57:10.693,2022-07-19 09:18:44.570,100,102,101,102,101,935,4731,935,4960,935,935,4731,935,4960,935,Initial Request,Execution,Requester response to rejection,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,271,272,0,20,5,88,23,0,20,5,87,23,1,2,3,4,5,0,0,0,0,0,5,21,5,21,5,2,1,2,0,2,45,52,45,46,45,Non applicable,300,Non applicable,183,Non applicable,0,2,3,2,2,6,1,1,1,1,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,102,2022-07-20 09:11:35.060
2022-07-14 17:39:31.887,2022-07-14 17:39:34.527,2022-07-14 17:49:56.060,2022-07-14 18:30:30.990,2022-07-18 16:31:01.670,100,102,103,104,107,309,Robot,10606,Robot,309,309,Non identifiable,10606,Non identifiable,309,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,273,282,278,0,0,0,94,40,0,0,0,13,0,1,2,3,4,5,0,0,0,3,0,4,0,11,0,4,2,0,1,0,2,49,0,49,0,49,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,0,1,3,2,0,6,1,1,1,1,0,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,102,2022-07-20 08:41:54.280
2022-07-15 19:29:04.157,2022-07-15 19:29:04.830,2022-07-19 16:37:23.927,2022-07-19 19:37:53.750,2022-07-21 13:27:09.837,100,102,101,102,101,924,4960,924,4960,924,924,4960,924,4960,924,Initial Request,Execution,Requester response to rejection,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,271,272,0,93,3,41,3,0,93,0,41,2,1,2,3,4,5,0,1,0,0,0,6,21,6,21,6,4,0,4,0,4,41,46,41,46,41,Non applicable,183,Non applicable,183,Non applicable,0,2,3,2,2,6,1,1,1,1,1,0,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,102,2022-07-21 16:32:21.137
2022-07-18 09:14:09.220,2022-07-18 09:14:09.877,2022-07-20 10:22:11.943,2022-07-20 10:47:02.530,2022-07-20 14:07:45.320,100,102,101,102,101,10812,4960,10812,4960,10812,10812,4960,10812,4960,10812,Initial Request,Execution,Requester response to rejection,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,271,272,0,49,0,3,0,0,49,0,3,0,1,2,3,4,5,0,1,0,0,0,5,21,5,21,5,1,0,1,0,1,48,46,48,46,48,Non applicable,183,Non applicable,183,Non applicable,3,5,3,2,2,7,1,1,1,1,1,1,1,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,102,2022-07-20 14:32:20.220
2022-07-18 17:25:15.103,2022-07-18 17:25:20.463,2022-07-20 12:54:28.190,2022-07-20 13:02:06.460,2022-07-21 09:03:35.003,100,102,103,104,107,11236,4731,73,11236,11236,11236,4731,73,11236,11236,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,273,282,278,0,43,0,20,24,0,43,0,3,0,1,2,3,4,5,0,0,0,0,0,4,21,8,4,4,8,1,2,8,8,47,52,53,47,47,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,1,4,1,0,7,1,1,1,1,1,1,1,0,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,102,2022-07-22 09:22:31.783
2022-07-19 09:12:15.273,2022-07-19 09:12:18.650,2022-07-22 13:11:30.113,2022-07-22 13:16:24.963,2022-07-22 15:29:09.343,100,102,103,104,107,10919,4960,73,10383,10919,10919,4960,73,10383,10919,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,75,0,2,1,0,75,0,0,1,1,2,3,4,5,0,2,0,0,0,1,21,8,1,1,1,0,2,1,1,47,46,53,51,47,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,4,4,1,0,8,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,2,0,0,0,1,0,1,0,102,2022-07-22 16:31:44.140
2022-07-22 17:27:38.173,2022-07-22 17:27:41.457,2022-07-25 13:12:15.247,2022-07-25 13:16:01.873,2022-07-26 08:22:19.940,100,102,101,102,101,9851,4960,9851,4960,9851,9851,4960,9851,4960,9851,Initial Request,Execution,Requester response to rejection,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,271,272,0,67,0,19,1,0,67,0,19,1,1,2,3,4,5,0,0,0,0,0,5,21,5,21,5,1,0,1,0,1,57,46,57,46,57,Non applicable,183,Non applicable,183,Non applicable,1,5,3,2,2,9,1,1,1,1,0,1,1,0,1,1,1,2,0,1,1,0,1,0,0,1,2,0,0,102,2022-07-26 09:34:36.093
2022-07-25 11:01:54.407,2022-07-25 11:01:55.703,2022-08-19 08:42:53.960,2022-08-23 08:18:39.873,2022-08-23 08:53:42.103,100,102,102,103,104,10845,4960,4322,10606,1831,10845,4960,4322,10606,1831,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Non identifiable,270,290,273,300,279,0,597,95,0,0,0,23,95,0,0,1,2,3,4,5,0,23,27,0,0,4,21,21,11,4,0,0,0,1,3,49,46,57,49,26,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,0,4,3,2,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,102,2022-08-23 08:59:54.880
2022-07-26 09:31:33.170,2022-07-26 09:31:33.827,2022-08-24 11:40:53.920,2022-08-24 11:48:45.380,2022-08-24 15:41:14.663,100,102,103,104,107,7738,3791,10606,7738,7738,7738,3791,10606,7738,7738,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,698,0,3,0,0,698,0,0,0,1,2,3,4,5,0,28,0,0,0,4,21,11,4,4,5,0,1,5,5,57,36,49,57,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,2,4,1,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,102,2022-08-24 15:56:24.860
2022-07-26 11:24:50.397,2022-07-26 11:24:51.227,2022-07-26 19:41:35.930,2022-07-26 23:05:04.017,2022-07-27 17:19:27.080,100,102,103,104,107,3,5268,10606,3,3,3,5268,10606,3,3,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,8,3,18,0,0,8,3,10,0,1,2,3,4,5,0,0,0,0,0,5,21,11,5,5,2,1,1,2,2,54,54,49,54,54,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,4,4,1,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,102,2022-07-27 18:00:16.880
2022-07-27 17:15:47.670,2022-07-27 17:15:49.890,2022-08-07 13:25:18.137,2022-08-07 13:33:53.397,2022-08-11 17:54:04.043,100,102,103,104,107,8559,4731,10606,8559,8559,8559,4731,10606,8559,8559,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,260,0,100,14,0,260,0,28,14,1,2,3,4,5,0,9,0,3,0,5,21,11,5,5,0,1,1,0,0,55,52,49,55,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,2,4,1,0,7,1,1,1,1,1,1,1,0,0,0,0,1,0,2,0,1,1,1,0,0,0,0,0,102,2022-08-12 08:32:53.333
2022-07-28 16:37:47.120,2022-07-28 16:37:48.010,2022-07-30 10:09:41.440,2022-08-01 08:54:36.653,2022-08-04 14:30:27.460,100,102,101,102,101,11140,4731,11140,Robot,11140,11140,4731,11140,Non identifiable,11140,Initial Request,Execution,Requester response to rejection,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,271,272,0,41,46,77,0,0,41,46,77,0,1,2,3,4,5,0,0,0,2,0,5,21,5,0,5,3,1,3,0,3,49,52,49,0,49,Non applicable,300,Non applicable,300,Non applicable,3,1,3,2,2,6,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,102,2022-08-04 15:02:53.897
2022-08-05 15:25:38.490,2022-08-05 15:25:39.927,2022-08-08 09:13:44.247,2022-08-08 09:37:00.390,2022-08-11 08:53:16.360,100,102,101,102,101,10392,5268,10392,5268,10392,10392,5268,10392,5268,10392,Initial Request,Execution,Requester response to rejection,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,271,272,0,65,0,71,0,0,65,0,71,0,1,2,3,4,5,0,0,0,2,0,5,21,5,21,5,7,1,7,1,7,50,54,50,54,50,Non applicable,191,Non applicable,191,Non applicable,3,3,3,2,2,7,1,1,1,1,1,1,1,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,102,2022-08-11 09:34:17.773
2022-08-08 11:01:49.463,2022-08-08 11:01:50.197,2022-08-08 15:30:11.130,2022-08-08 16:48:24.080,2022-08-08 18:23:04.733,100,102,103,104,107,11114,4960,10606,11114,11114,11114,4960,10606,11114,11114,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,4,1,1,23,0,4,1,1,23,1,2,3,4,5,0,0,0,0,0,2,21,11,2,2,2,0,1,2,2,44,46,49,44,44,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,2,4,1,0,7,1,1,1,1,1,1,1,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,102,2022-08-09 18:13:46.820
2022-08-08 15:58:22.483,2022-08-08 15:58:26.467,2022-08-09 10:33:54.947,2022-08-12 10:38:30.887,2022-08-18 13:58:10.380,100,102,101,102,101,10630,4960,10630,4960,10630,10630,4960,10630,4960,10630,Initial Request,Execution,Requester response to rejection,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,271,272,0,18,72,147,1,0,18,72,147,0,1,2,3,4,5,0,0,0,2,0,5,21,5,21,5,3,0,3,0,3,51,46,51,46,51,Non applicable,183,Non applicable,183,Non applicable,3,2,3,2,2,7,1,1,1,1,1,1,1,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,102,2022-08-18 15:17:10.510
2022-08-08 17:10:06.700,2022-08-08 17:10:09.307,2022-08-10 10:44:27.527,2022-08-10 11:10:19.337,2022-08-11 15:35:37.410,100,102,101,102,103,3,4960,3,4960,10606,3,4960,3,4960,10606,Initial Request,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,273,278,0,41,0,28,0,0,41,0,28,0,1,2,3,4,5,0,0,0,0,0,5,21,5,21,11,2,0,2,0,1,54,46,54,46,49,Non applicable,183,Non applicable,Non applicable,Non applicable,1,5,3,2,1,6,1,1,1,1,0,1,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,102,2022-08-11 15:38:09.940
2022-08-09 12:59:54.623,2022-08-09 12:59:56.640,2022-08-11 05:55:29.937,2022-08-11 09:51:58.387,2022-08-30 17:02:55.930,100,102,103,104,107,880,4322,10606,880,880,880,4322,10606,880,880,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,40,3,463,0,0,40,3,4,0,1,2,3,4,5,0,0,0,19,0,5,21,11,5,5,1,0,1,1,1,44,57,49,44,44,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,5,4,1,0,10,1,1,1,1,1,1,1,0,1,1,1,1,2,1,0,2,0,0,0,1,0,0,0,102,2022-08-30 17:06:27.683
2022-08-12 13:03:36.657,2022-08-12 13:03:37.797,2022-09-29 14:29:28.890,2022-09-29 15:19:05.070,2022-09-29 15:54:05.293,100,102,103,104,107,397,4322,10606,397,397,397,4322,10606,397,397,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,1153,0,0,22,0,102,0,0,22,1,2,3,4,5,0,44,0,0,0,9,21,11,9,9,0,0,1,0,0,47,57,49,47,47,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,5,4,1,0,7,1,1,1,1,1,1,1,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,102,2022-09-30 14:40:32.467
2022-08-18 17:26:14.357,2022-08-18 17:26:18.620,2022-08-20 08:30:07.697,2022-08-20 17:01:13.793,2022-08-22 16:39:46.870,100,102,103,104,107,9650,4322,10606,9650,9650,9650,4322,10606,9650,9650,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,39,8,47,0,0,38,8,47,0,1,2,3,4,5,0,0,0,0,0,5,21,11,5,5,1,0,1,1,1,55,57,49,55,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,5,4,1,0,6,1,1,1,1,0,1,1,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,102,2022-08-22 16:42:36.540
2022-08-22 13:34:57.490,2022-08-22 13:34:57.977,2022-08-23 12:24:37.600,2022-08-23 13:11:48.137,2022-08-23 17:07:19.553,100,102,101,102,101,10392,4731,10392,4731,10392,10392,4731,10392,4731,10392,Initial Request,Execution,Requester response to rejection,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,271,272,0,22,0,3,16,0,22,0,3,15,1,2,3,4,5,0,0,0,0,0,5,21,5,21,5,7,1,7,1,7,50,52,50,52,50,Non applicable,300,Non applicable,300,Non applicable,3,5,3,2,2,6,1,1,1,1,0,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,102,2022-08-24 09:34:41.727
2022-08-30 10:06:47.527,2022-08-30 10:06:48.107,2022-08-30 12:02:55.517,2022-08-30 12:12:24.033,2022-08-30 12:15:42.707,100,105,101,105,106,252,10027,252,9083,4322,252,10027,252,9083,4322,Initial Request,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,273,273,0,1,0,0,95,0,1,0,0,95,1,2,3,4,5,0,0,0,0,3,5,59,5,59,21,0,5,0,5,0,50,48,50,52,57,Non applicable,300,Non applicable,Non applicable,Non applicable,3,3,4,1,1,5,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,105,2022-09-03 12:03:02.893
2022-08-30 14:30:49.837,2022-08-30 14:30:50.853,2022-10-03 00:05:59.067,2022-10-03 00:36:17.067,2022-10-03 08:25:09.807,100,102,108,103,104,447,4322,4322,10606,447,447,4322,4322,10606,447,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,274,273,300,279,0,801,0,7,600,0,115,0,7,0,1,2,3,4,5,0,32,0,0,24,5,21,21,11,5,0,0,0,1,0,47,57,57,49,47,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,3,3,2,0,7,1,1,1,1,1,1,1,0,0,0,0,2,1,0,1,1,1,0,0,0,0,0,0,102,2022-10-28 09:08:42.090
2022-08-31 09:53:28.727,2022-08-31 09:53:30.040,2022-09-05 03:32:22.097,2022-09-05 08:50:57.127,2022-09-06 17:06:10.127,100,102,103,104,107,880,4322,10606,880,880,880,4322,10606,880,880,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,113,5,32,0,0,113,5,32,0,1,2,3,4,5,0,4,0,1,0,5,21,11,5,5,1,0,1,1,1,44,57,49,44,44,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,5,4,1,0,10,1,1,1,1,1,1,1,0,1,1,1,2,2,1,1,0,1,0,0,0,0,0,0,102,2022-09-06 17:12:33.393
2022-09-05 12:02:01.817,2022-09-05 12:02:06.940,2022-09-07 12:05:32.717,2022-09-07 12:09:49.673,2022-09-07 13:29:24.850,100,102,103,104,107,9609,4960,10606,9609,9609,9609,4960,10606,9609,9609,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,48,0,1,0,0,48,0,1,0,1,2,3,4,5,0,1,0,0,0,5,21,11,5,5,4,0,1,4,4,57,46,49,57,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,5,4,1,0,9,1,1,1,1,1,1,1,0,1,1,0,3,1,1,0,0,0,0,0,1,1,0,0,102,2022-09-07 14:17:43.147
2022-09-05 12:06:13.053,2022-09-05 12:06:15.790,2022-09-07 13:33:31.763,2022-09-07 14:03:13.510,2022-09-08 09:24:58.413,100,102,103,104,107,8270,4960,10606,8270,8270,8270,4960,10606,8270,8270,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,49,0,19,0,0,48,0,19,0,1,2,3,4,5,0,1,0,0,0,6,21,11,6,6,2,0,1,2,2,55,46,49,55,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,2,4,1,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,102,2022-09-08 09:27:12.363
2022-09-07 16:42:55.880,2022-09-07 16:42:56.350,2022-09-08 14:49:24.837,2022-09-08 17:04:02.577,2022-09-09 11:50:34.847,100,102,103,104,107,6977,4731,10925,6977,6977,6977,4731,10925,6977,6977,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,22,2,18,0,0,22,2,15,0,1,2,3,4,5,0,0,0,0,0,5,21,8,5,5,11,1,2,11,11,57,52,53,57,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,5,4,1,0,6,1,1,1,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,102,2022-09-09 11:58:47.547
2022-09-13 09:14:46.850,2022-09-13 09:14:47.850,2022-09-15 16:44:12.880,2022-09-15 16:53:44.600,2022-09-20 17:45:36.610,100,102,103,104,107,1020,4960,10606,1020,1020,1020,4960,10606,1020,1020,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,55,0,120,64,0,55,0,24,14,1,2,3,4,5,0,2,0,4,0,5,21,11,5,5,8,0,1,8,8,40,46,49,40,40,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,5,4,1,0,7,1,1,1,1,1,1,1,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,102,2022-09-23 10:19:34.720
