Task arrival date_act1,Task arrival date_act2,Task arrival date_act3,Task arrival date_act4,Task arrival date_act5,Task arrival date_act6,Actvity ID_act1,Actvity ID_act2,Actvity ID_act3,Actvity ID_act4,Actvity ID_act5,Actvity ID_act6,Task Executer_act1,Task Executer_act2,Task Executer_act3,Task Executer_act4,Task Executer_act5,Task Executer_act6,Task executer department_act1,Task executer department_act2,Task executer department_act3,Task executer department_act4,Task executer department_act5,Task executer department_act6,Task Type_act1,Task Type_act2,Task Type_act3,Task Type_act4,Task Type_act5,Task Type_act6,Action_act1,Action_act2,Action_act3,Action_act4,Action_act5,Action_act6,idBPMApplicationAction_act1,idBPMApplicationAction_act2,idBPMApplicationAction_act3,idBPMApplicationAction_act4,idBPMApplicationAction_act5,idBPMApplicationAction_act6,Period between arrival and execution_act1,Period between arrival and execution_act2,Period between arrival and execution_act3,Period between arrival and execution_act4,Period between arrival and execution_act5,Period between arrival and execution_act6,Period between arrival and capture_act1,Period between arrival and capture_act2,Period between arrival and capture_act3,Period between arrival and capture_act4,Period between arrival and capture_act5,Period between arrival and capture_act6,Cumulative Length of Process_act1,Cumulative Length of Process_act2,Cumulative Length of Process_act3,Cumulative Length of Process_act4,Cumulative Length of Process_act5,Cumulative Length of Process_act6,Overdue Days_act1,Overdue Days_act2,Overdue Days_act3,Overdue Days_act4,Overdue Days_act5,Overdue Days_act6,Role ID_act1,Role ID_act2,Role ID_act3,Role ID_act4,Role ID_act5,Role ID_act6,Years in Org Position_act1,Years in Org Position_act2,Years in Org Position_act3,Years in Org Position_act4,Years in Org Position_act5,Years in Org Position_act6,Age_act1,Age_act2,Age_act3,Age_act4,Age_act5,Age_act6,idBPMRequirement_act1,idBPMRequirement_act2,idBPMRequirement_act3,idBPMRequirement_act4,idBPMRequirement_act5,idBPMRequirement_act6,Target,NumberOfFemales,NumberOfManagers,NumberOfOutsourcers,NumberOfRejections,Value Count,idField_203,idField_3486,idField_3388,idField_3391,idField_3390,idField_3491,idField_3420,idField_3935,idField_47,idField_1602,idField_1604,Value_10,Value_50,Value_30,Value_70,Value_20,Value_100,Value_60,Value_2,Value_40,Value_1,Value_80,Value_90,Actvity ID_last_act7,Task arrival date_last_act7
2023-01-20 17:58:47.223,2023-01-20 17:58:48.490,2023-01-23 09:55:42.790,2023-01-23 10:09:02.760,2023-01-23 11:05:42.850,2023-01-23 11:18:59.167,100,102,101,102,103,104,1696,4322,1696,4960,10606,10396,1696,4322,1696,4960,10606,10396,Initial Request,Execution,Requester response to rejection,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,273,300,279,0,63,0,0,0,3,0,63,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,4,21,4,21,11,4,3,0,3,0,1,5,33,57,33,46,49,50,Non applicable,661,Non applicable,Non applicable,Non applicable,Non applicable,2,6,4,2,1,6,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,102,2023-01-23 15:12:57.570
2023-02-01 15:21:24.993,2023-02-01 15:21:26.383,2023-02-02 14:56:43.977,2023-02-02 15:01:18.453,2023-02-02 15:17:30.510,2023-02-02 15:23:10.843,100,102,101,102,101,102,791,4960,791,4960,791,4960,791,4960,791,4960,791,4960,Initial Request,Execution,Requester response to rejection,Execution,Requester response to rejection,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,Task returned to team,270,271,272,271,272,290,0,23,0,0,0,0,0,23,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,6,21,6,21,6,21,2,0,2,0,2,0,44,46,44,46,44,46,Non applicable,300,Non applicable,300,Non applicable,Non applicable,1,3,3,3,2,6,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,102,2023-02-02 15:52:22.887
2023-02-06 10:09:51.520,2023-02-06 10:09:52.253,2023-02-06 14:39:01.510,2023-02-06 15:20:29.713,2023-02-06 17:27:54.287,2023-02-06 18:00:20.437,100,102,103,104,102,102,8102,4960,10925,8102,Robot,Robot,8102,4960,10925,8102,Non identifiable,Non identifiable,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,273,300,279,290,290,0,4,0,2,0,0,0,4,0,1,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,8,5,0,0,0,0,2,0,0,0,56,46,53,56,0,0,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,2,3,3,0,6,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,102,2023-02-06 18:22:38.377
2023-02-06 10:30:12.683,2023-02-06 10:30:14.967,2023-02-06 14:27:11.450,2023-02-06 14:31:05.563,2023-02-06 15:04:04.060,2023-02-06 15:11:44.153,100,102,103,104,102,103,7341,Robot,7854,7341,Robot,10925,7341,Non identifiable,7854,7341,Non identifiable,10925,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,273,300,279,273,278,0,3,0,0,0,0,0,3,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,0,9,5,0,8,2,0,2,2,0,2,60,0,55,60,0,53,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,2,4,2,0,6,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,102,2023-02-06 15:42:14.810
2023-02-08 08:45:04.170,2023-02-08 08:45:05.060,2023-02-08 09:42:54.400,2023-02-08 09:45:14.083,2023-02-10 16:22:10.840,2023-02-11 10:08:30.927,100,102,102,102,103,104,7998,4960,4960,Robot,10606,7998,7998,4960,4960,Non identifiable,10606,7998,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Non identifiable,Non identifiable,Non identifiable,270,290,290,273,300,279,0,0,0,54,17,48,0,0,0,54,2,48,1,2,3,4,5,6,0,0,0,2,0,0,5,21,21,0,11,5,2,0,0,0,1,2,58,46,46,0,49,58,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,3,3,3,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,102,2023-02-13 11:06:21.297
2023-02-08 16:39:45.303,2023-02-08 16:39:46.880,2023-02-08 16:52:46.010,2023-02-08 19:48:08.450,2023-02-09 08:48:24.960,2023-02-09 09:05:26.020,100,102,103,104,102,103,11140,4731,8804,11140,4731,10925,11140,4731,8804,11140,4731,10925,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,273,300,279,273,278,0,0,2,13,0,0,0,0,2,12,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,8,5,21,8,3,1,8,3,1,2,49,52,60,49,52,53,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,4,2,0,6,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,102,2023-02-09 09:56:25.413
2023-02-10 09:23:53.473,2023-02-10 09:23:54.910,2023-02-10 10:28:44.263,2023-02-10 10:31:47.997,2023-02-10 12:14:13.073,2023-02-10 14:52:55.433,100,102,102,102,103,104,40,Robot,Robot,Robot,10925,40,40,Non identifiable,Non identifiable,Non identifiable,10925,40,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Non identifiable,Non identifiable,Non identifiable,270,290,290,273,300,279,0,1,0,1,2,1,0,1,0,1,0,0,1,2,3,4,5,6,0,0,0,0,0,0,4,0,0,0,8,4,3,0,0,0,2,3,51,0,0,0,53,51,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,3,3,3,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,102,2023-02-10 16:21:59.870
2023-02-10 13:39:17.733,2023-02-10 13:39:18.217,2023-02-10 14:11:44.430,2023-02-10 17:21:16.833,2023-02-10 17:24:13.363,2023-02-10 17:30:12.193,100,102,101,102,102,102,Robot,4960,Robot,Robot,4960,4960,Non identifiable,4960,Non identifiable,Non identifiable,4960,4960,Initial Request,Execution,Requester response to rejection,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,Task returned to team,270,271,272,290,290,290,0,0,3,0,0,117,0,0,3,0,0,0,1,2,3,4,5,6,0,0,0,0,0,1,0,21,0,0,21,21,0,0,0,0,0,0,0,46,0,0,46,46,Non applicable,300,Non applicable,Non applicable,Non applicable,Non applicable,2,3,0,6,1,6,1,1,1,1,1,1,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,102,2023-02-15 14:49:04.287
2023-02-13 13:54:21.703,2023-02-13 13:54:22.157,2023-02-13 17:03:48.897,2023-02-14 11:20:51.630,2023-02-14 11:27:37.087,2023-02-14 13:10:11.677,100,102,102,102,102,102,10057,Robot,Robot,Robot,Robot,Robot,10057,Non identifiable,Non identifiable,Non identifiable,Non identifiable,Non identifiable,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,3,18,0,1,24,0,2,18,0,1,24,1,2,3,4,5,6,0,0,0,0,0,1,4,0,0,0,0,0,3,0,0,0,0,0,55,0,0,0,0,0,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,1,1,5,0,6,1,1,1,1,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,102,2023-02-15 13:36:40.110
2023-02-13 15:15:11.810,2023-02-13 15:15:14.683,2023-02-13 18:10:21.503,2023-02-14 10:24:18.093,2023-02-14 12:14:31.367,2023-02-14 13:10:49.867,100,102,102,102,102,102,10006,Robot,Robot,Robot,Robot,Robot,10006,Non identifiable,Non identifiable,Non identifiable,Non identifiable,Non identifiable,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,2,16,1,0,24,0,2,16,1,0,24,1,2,3,4,5,6,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,55,0,0,0,0,0,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,0,1,5,0,6,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,102,2023-02-15 13:37:56.247
2023-02-14 14:51:34.620,2023-02-14 14:51:35.807,2023-02-14 16:24:40.573,2023-02-15 13:39:27.173,2023-02-16 10:26:43.537,2023-02-16 13:21:43.160,100,102,102,102,103,104,11056,Robot,Robot,Robot,73,11299,11056,Non identifiable,Non identifiable,Non identifiable,73,11299,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Non identifiable,Non identifiable,Non identifiable,270,290,290,273,300,279,0,1,21,20,2,0,0,1,21,20,2,0,1,2,3,4,5,6,0,0,0,0,0,0,5,0,0,0,8,1,3,0,0,0,2,1,50,0,0,0,53,47,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,0,3,3,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,102,2023-02-16 13:59:31.153
2023-02-15 09:47:03.237,2023-02-15 09:47:03.643,2023-02-15 12:50:20.987,2023-02-15 15:36:53.980,2023-02-15 16:45:24.380,2023-02-15 17:05:07.617,100,102,103,104,107,107,8270,4731,10925,8270,8270,8270,8270,4731,10925,8270,8270,8270,Initial Request,Execution,Execution,Execution,Final task,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Task returned to team,Non identifiable,270,273,300,282,290,278,0,3,2,1,0,0,0,2,1,1,0,0,1,2,3,4,5,6,0,0,0,0,0,0,6,21,8,6,6,6,2,1,2,2,2,2,55,52,53,55,55,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,2,5,1,0,6,1,1,1,1,1,1,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,102,2023-02-15 17:21:12.810
2023-02-22 15:17:12.033,2023-02-22 15:17:12.550,2023-02-22 18:31:43.947,2023-02-23 12:24:38.200,2023-02-27 13:25:31.770,2023-02-28 00:07:13.993,100,102,102,102,103,104,870,Robot,Robot,4322,8804,870,870,Non identifiable,Non identifiable,4322,8804,870,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Non identifiable,Non identifiable,Non identifiable,270,290,290,273,300,279,0,3,17,97,10,9,0,3,17,88,10,9,1,2,3,4,5,6,0,0,0,0,0,0,5,0,0,21,8,5,2,0,0,0,8,2,44,0,0,57,60,44,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,2,3,3,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,102,2023-02-28 09:19:53.097
2023-02-24 16:27:35.260,2023-02-24 16:27:36.320,2023-02-27 11:11:34.770,2023-02-27 22:40:54.603,2023-03-13 13:25:30.977,2023-03-13 13:29:47.107,100,102,103,104,104,107,711,4731,8804,979,711,711,711,4731,8804,979,711,711,Initial Request,Execution,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task executed with success,Non identifiable,270,273,300,290,282,278,0,66,11,326,0,2,0,66,0,9,0,0,1,2,3,4,5,6,0,0,0,12,12,0,5,21,8,5,5,5,1,1,8,1,1,1,46,52,60,44,46,46,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,6,5,1,0,6,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,102,2023-03-13 15:35:28.670
2023-02-27 09:45:35.483,2023-02-27 09:45:36.130,2023-02-27 14:08:42.120,2023-02-28 00:31:06.100,2023-02-28 08:45:36.667,2023-03-01 11:14:34.600,100,102,103,104,104,107,929,4731,8804,929,929,929,929,4731,8804,929,929,929,Initial Request,Execution,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task executed with success,Non identifiable,270,273,300,290,282,278,0,4,10,8,26,0,0,4,1,8,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,8,5,5,5,3,1,8,3,3,3,42,52,60,42,42,42,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,6,5,1,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,102,2023-03-01 11:20:47.113
2023-02-27 09:49:18.623,2023-02-27 09:49:21.170,2023-02-27 15:24:55.053,2023-02-27 15:28:30.420,2023-02-27 15:34:57.997,2023-02-27 16:39:20.220,100,102,103,104,104,107,584,4731,7854,549,571,571,584,4731,7854,549,571,571,Initial Request,Execution,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task executed with success,Non identifiable,270,273,300,290,282,278,0,5,0,0,1,25,0,5,0,0,1,23,1,2,3,4,5,6,0,0,0,0,0,0,5,21,9,5,5,5,3,1,2,3,1,1,46,52,55,44,45,45,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,3,5,1,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,102,2023-02-28 17:53:17.557
2023-02-27 17:00:20.003,2023-02-27 17:00:25.537,2023-02-28 13:43:26.737,2023-03-08 12:20:28.053,2023-03-09 13:18:02.793,2023-03-09 17:45:04.297,100,102,102,103,104,107,20,4960,4960,8804,20,20,20,4960,4960,8804,20,20,Initial Request,Execution,Execution,Execution,Execution,Final task,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,290,273,300,282,278,0,20,190,24,4,0,0,20,0,1,4,0,1,2,3,4,5,6,0,0,7,0,0,0,4,21,21,8,4,4,2,0,0,8,2,2,44,46,46,60,44,44,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,6,4,2,0,9,1,1,1,1,1,1,0,0,1,1,1,1,0,1,2,0,1,0,0,1,2,0,0,102,2023-03-09 17:55:50.490
2023-03-01 10:22:26.013,2023-03-01 10:22:28.630,2023-03-03 13:14:05.940,2023-03-03 14:56:49.373,2023-03-03 15:11:23.030,2023-03-06 08:57:24.347,100,102,104,104,102,104,1395,Robot,1395,1395,4960,1395,1395,Non identifiable,1395,1395,4960,1395,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Task returned to team,Non identifiable,Non identifiable,Non identifiable,270,275,290,279,275,279,0,50,1,0,65,0,0,50,1,0,65,0,1,2,3,4,5,6,0,1,0,0,0,0,6,0,6,6,21,6,2,0,2,2,0,2,37,0,37,37,46,37,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,5,4,2,0,6,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,102,2023-03-06 09:55:50.447
2023-03-02 09:42:34.523,2023-03-02 09:42:39.183,2023-03-06 10:55:26.600,2023-03-07 13:12:25.647,2023-03-07 14:03:36.087,2023-03-07 14:13:33.340,100,102,103,104,104,104,1537,4960,10925,1537,1537,1537,1537,4960,10925,1537,1537,1537,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,Non identifiable,270,273,300,290,290,279,0,97,26,0,0,194,0,96,1,0,0,0,1,2,3,4,5,6,0,3,0,0,0,7,5,21,8,5,5,5,5,0,2,5,5,5,34,46,53,34,34,34,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,6,5,1,0,6,1,1,1,1,1,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,102,2023-03-15 16:52:47.637
2023-03-06 10:23:27.310,2023-03-06 10:23:29.293,2023-03-08 11:04:23.090,2023-03-08 12:21:53.060,2023-03-08 16:13:13.170,2023-03-08 16:17:12.143,100,102,103,104,107,102,1382,4731,7854,1382,1382,Robot,1382,4731,7854,1382,1382,Non identifiable,Initial Request,Execution,Execution,Execution,Final task,Execution,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,Task returned to team,270,273,300,282,278,290,0,48,1,3,0,0,0,48,1,0,0,0,1,2,3,4,5,6,0,1,0,0,0,0,6,21,9,6,6,0,0,1,2,0,0,0,40,52,55,40,40,0,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,5,4,2,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,102,2023-03-08 16:38:21.063
2023-03-14 15:25:15.530,2023-03-14 15:25:16.967,2023-03-14 16:11:26.247,2023-03-14 16:30:12.940,2023-03-14 16:37:52.087,2023-03-14 16:48:13.640,100,102,104,102,103,104,870,4960,870,4960,10606,870,870,4960,870,4960,10606,870,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,275,279,273,300,279,0,0,0,0,0,165,0,0,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,5,5,21,5,21,11,5,2,0,2,0,1,2,44,46,44,46,49,44,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,3,4,2,0,7,1,1,1,1,1,1,0,1,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,102,2023-03-21 13:51:48.387
2023-03-15 15:48:02.760,2023-03-15 15:48:15.353,2023-03-15 16:13:19.263,2023-03-15 16:23:32.707,2023-03-15 17:28:21.270,2023-03-15 17:35:02.167,100,102,101,102,104,104,9494,4731,9494,4960,9494,9494,9494,4731,9494,4960,9494,9494,Initial Request,Execution,Requester response to rejection,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Task returned to team,Non identifiable,270,271,272,275,290,279,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,3,21,3,21,3,3,3,1,3,0,3,3,53,52,53,46,53,53,Non applicable,300,Non applicable,Non applicable,Non applicable,Non applicable,2,2,4,2,1,6,1,1,1,1,1,0,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,102,2023-03-15 17:36:30.563
2023-03-17 10:10:32.730,2023-03-17 10:10:33.510,2023-03-17 14:10:19.993,2023-03-17 15:54:03.840,2023-03-17 17:23:48.660,2023-03-17 21:56:33.223,100,102,103,104,102,101,11012,4960,10606,706,4322,11012,11012,4960,10606,706,4322,11012,Initial Request,Execution,Execution,Execution,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,273,300,279,271,272,0,3,1,1,4,66,0,3,0,0,4,61,1,2,3,4,5,6,0,0,0,0,0,0,5,21,11,5,21,5,0,0,1,1,0,0,53,46,49,47,57,53,Non applicable,Non applicable,Non applicable,Non applicable,300,Non applicable,3,6,4,2,1,6,1,1,1,1,1,1,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,102,2023-03-20 16:31:33.630
2023-03-21 09:19:54.730,2023-03-21 09:19:55.993,2023-03-21 16:09:35.110,2023-03-21 16:20:47.853,2023-03-21 16:58:49.657,2023-03-22 15:04:13.733,100,102,101,102,103,104,10473,4731,10473,4731,10925,8687,10473,4731,10473,4731,10925,8687,Initial Request,Execution,Requester response to rejection,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,273,300,279,0,6,0,0,22,0,0,6,0,0,21,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,5,21,8,6,4,1,4,1,2,2,50,52,50,52,53,55,Non applicable,300,Non applicable,Non applicable,Non applicable,Non applicable,1,5,4,2,1,6,1,1,1,1,1,1,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,102,2023-03-22 15:37:38.577
2023-04-05 15:19:55.573,2023-04-05 15:19:58.060,2023-04-10 05:40:22.490,2023-04-10 16:02:40.647,2023-04-11 17:19:49.390,2023-04-17 09:03:30.270,100,102,101,101,102,101,1927,4322,1927,1927,4960,1927,1927,4322,1927,1927,4960,1927,Initial Request,Execution,Requester response to rejection,Requester response to rejection,Execution,Requester response to rejection,Submit initial request,Non identifiable,Task returned to team,Non identifiable,Non identifiable,Non identifiable,270,271,290,272,271,272,0,110,10,25,135,23,0,110,3,25,135,0,1,2,3,4,5,6,0,3,0,0,4,0,1,21,1,1,21,1,0,0,0,0,0,0,28,57,28,28,46,28,Non applicable,300,Non applicable,Non applicable,300,Non applicable,2,6,4,2,2,6,1,1,1,1,1,1,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,102,2023-04-18 08:32:21.593
2023-04-06 09:45:22.853,2023-04-06 09:45:27.870,2023-04-10 12:23:12.780,2023-04-10 13:23:24.383,2023-04-12 15:11:56.090,2023-04-12 15:15:29.280,100,102,103,104,107,107,719,4322,10606,719,719,719,719,4322,10606,719,719,719,Initial Request,Execution,Execution,Execution,Final task,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Task returned to team,Non identifiable,270,273,300,282,290,278,0,98,1,49,0,0,0,96,0,0,0,0,1,2,3,4,5,6,0,3,0,1,0,0,5,21,11,5,5,5,0,0,1,0,0,0,41,57,49,41,41,41,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,0,6,5,1,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,102,2023-04-12 15:16:32.567
2023-04-11 13:02:04.570,2023-04-11 13:02:08.663,2023-04-13 12:04:52.820,2023-04-18 14:21:30.673,2023-04-18 15:44:31.343,2023-04-18 15:57:36.723,100,102,108,103,104,107,2162,4731,4322,10925,2162,1054,2162,4731,4322,10925,2162,1054,Initial Request,Execution,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,274,273,300,282,278,0,47,122,1,0,43,0,46,122,0,0,43,1,2,3,4,5,6,0,1,0,0,0,0,4,21,21,8,4,6,1,1,0,2,1,1,24,52,57,53,24,42,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,6,4,2,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,102,2023-04-20 11:24:34.117
2023-04-14 15:23:55.937,2023-04-14 15:23:56.610,2023-04-17 19:19:01.117,2023-04-18 09:01:07.097,2023-04-18 09:25:07.277,2023-04-18 09:51:08.440,100,102,101,102,103,104,1726,4322,1726,4960,10606,1726,1726,4322,1726,4960,10606,1726,Initial Request,Execution,Requester response to rejection,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,273,300,279,0,75,13,0,0,151,0,72,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,6,6,21,6,21,11,6,5,0,5,0,1,5,27,57,27,46,49,27,Non applicable,183,Non applicable,Non applicable,Non applicable,Non applicable,3,6,4,2,1,6,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,102,2023-04-24 17:39:16.660
2023-04-14 17:34:38.587,2023-04-14 17:34:39.257,2023-04-17 01:35:43.463,2023-04-18 08:56:27.760,2023-04-18 09:29:33.580,2023-04-18 09:53:55.127,100,102,104,102,103,104,1157,4322,1157,4960,10606,1157,1157,4322,1157,4960,10606,1157,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,275,279,273,300,279,0,56,31,0,0,5,0,55,31,0,0,5,1,2,3,4,5,6,0,0,0,0,0,0,5,21,5,21,11,5,3,0,3,0,1,3,42,57,42,46,49,42,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,2,6,4,2,0,7,1,1,1,1,1,1,0,1,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,102,2023-04-18 15:10:31.047
2023-04-17 16:53:39.660,2023-04-17 16:53:42.677,2023-04-19 17:34:44.470,2023-04-24 03:55:53.473,2023-04-24 04:14:26.113,2023-04-24 13:20:38.113,100,102,102,102,102,102,8690,4731,4322,4322,4322,4322,8690,4731,4322,4322,4322,4322,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,48,106,0,9,42,0,45,106,0,9,42,1,2,3,4,5,6,0,1,5,5,5,7,6,21,21,21,21,21,5,1,0,0,0,0,55,52,57,57,57,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,5,1,5,0,9,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,3,0,2,0,0,0,0,102,2023-04-26 08:17:17.480
